id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,simplifiedName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,OG_geodeticDatum,geodeticDatum_translated_to.WGS83,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey.dbpk,collID,recordID,references
5504867,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684506,684506,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Wilcox, Mary Lou",,35,5/26/64,,1964,5,26,147,NA,25-May-64,Cruciferae family. . CalState Hayward. .,Soil: dry. On sunny slope of garden.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"2 miles south of Pleasanton, California.",,0,NA,37.62601,-121.86659,,,NA,,,,,,,76,NA,NA,NA,NA,250.0000000000 ft,,en,,6/15/22 13:57,urn:catalog:CAS:BOT-BC:684506,1,1dc75ccf-0c40-4441-9480-ac3385a5d3e2,https://cch2.org/portal/collections/individual/index.php?occid=5504867
5569682,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684525,684525,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Damm, Gwendolyn",,4,4/3/64,,1964,4,3,94,NA,3-Apr-64,"Wild radish. . CalState Hayward. Associated plants: Vetch, Poor Man's Weather glass. .","Dry meadow, near junction with Highway 21.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Contra Costa,,Crow Canyon Road,,0,NA,37.77712,-121.97539,,,NA,,,,,,,38,NA,NA,NA,NA,125.0000000000 ft,,en,,6/27/22 9:51,urn:catalog:CAS:BOT-BC:684525,1,5d3cb047-fb68-4513-9805-05f92d11625b,https://cch2.org/portal/collections/individual/index.php?occid=5569682
3792174,FSC,,,PreservedSpecimen,f78c2dac-d9d0-4e0e-bed8-798f2982f1ae,FSC0010459,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,Susan Walker,,64336,10/17/64,,1964,10,17,291,NA,17-Oct-64,Extremely common weed; this may possibly be a hybrid between R. raphanistrum and R. sativa.,"At this site it is associated with Melilotus, Chenopodium, Solanum, Verbascum, and various grasses and composites.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Sonoma,,"Off of a dirt road past a young vineyard on the righ-hand side of Highway 116, Ω mile easet of Rio Nido.",,0,NA,38.50885,-122.94911,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,pawanpreetgill5,4/12/23 0:18,,38,f78c2dac-d9d0-4e0e-bed8-798f2982f1ae,https://cch2.org/portal/collections/individual/index.php?occid=3792174
2415893,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74269,74269,urn:catalog:CAS:BOT:531065,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Knight, Walter",,908,3/1/65,,1965,3,1,60,NA,3/1/65,Occasional.,On dunes.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Contra Costa,,Antioch Dunes.,,0,NA,38.01391,-121.7911,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 16:41,urn:catalog:CAS:BOT-BC:74269,1,9dec8bd0-264d-4a2e-9b62-bdb328f1faba,https://cch2.org/portal/collections/individual/index.php?occid=2415893
5504872,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684511,684511,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Allen, Robert C.",,6,4/1/66,,1966,4,1,91,NA,4/1/66,CalState Hayward. .,"South facing, scrub oak gully.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"East Avenue Park, East Avenue, Hayward",,0,NA,37.66681,-122.04432,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/15/22 14:21,urn:catalog:CAS:BOT-BC:684511,1,d1de1926-805f-4312-8f8b-dd41133db776,https://cch2.org/portal/collections/individual/index.php?occid=5504872
5504871,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684510,684510,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Brack, Regina Chong",,21,4/27/66,,1966,4,27,117,NA,27-Apr-66,CalState Hayward. .,Soil: loamy.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"Castro Valley, 5 miles from Cal State College",,0,NA,37.69466,-122.08583,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/15/22 14:18,urn:catalog:CAS:BOT-BC:684510,1,8e5e70c6-617c-4756-8d2e-b3c1ae6cfd7e,https://cch2.org/portal/collections/individual/index.php?occid=5504871
5504874,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684513,684513,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Duran, Eddon",,25,6/30/66,,1966,6,30,181,NA,30-Jun-66,Blue flowers. 8 dm. tall. . CalState Hayward. .,Dry soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"A street, Hayward. Evelation near sea level.",,0,NA,37.67098,-122.094,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/15/22 14:30,urn:catalog:CAS:BOT-BC:684513,1,3ce3e72b-7066-40f7-bafb-baa73cff9cc6,https://cch2.org/portal/collections/individual/index.php?occid=5504874
5504864,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684503,684503,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Alcamo, Mike",,220,7/20/66,,1966,7,20,201,NA,20-Jul-66,Flower color whitish purple. Average height 9-10 inches. Abudance common in fields. . CalState Hayward.,Backyard garden with dry clay soil. 90% exposure.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"Highland Blvd., Hayward",,0,NA,NA,NA,,,NA,,,,,,,122,NA,NA,NA,NA,400.0000000000 ft,,en,,6/15/22 13:37,urn:catalog:CAS:BOT-BC:684503,1,c52117f5-0d54-4615-a19b-2446407a5a44,https://cch2.org/portal/collections/individual/index.php?occid=5504864
5569679,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684522,684522,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Alcamo, Mike",,30,7/1/66,,1966,7,1,182,NA,1-Jul-66,White and purple flowers. Average height: 1-1.5 feet. Habit of growth: diffuse branching. . CalState Hayward. Abundance: few. .,"Dry, rocky soil. Open fields with 100% exposure.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"Cal State, Hayward",,0,NA,NA,NA,,,NA,,,,,,,152,NA,NA,NA,NA,500.0000000000 ft,,en,,6/27/22 9:37,urn:catalog:CAS:BOT-BC:684522,1,a975cbdf-4c1a-465a-ae0a-510a507a2c95,https://cch2.org/portal/collections/individual/index.php?occid=5569679
5504849,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684486,684486,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,,,,,,,NA,"Marshall , Lurlie E",,37,7/23/66,,1966,7,23,204,NA,23-Jul-66,Jointed Charlock. Yellowish flower drying white with purple veins. . CalState Hayward.,near top of bank of overgrown fllod control ditch,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"27797 Mandarin Avenue, Hayward",,0,NA,37.62734,-122.08066,,,NA,,,,,,,21,NA,NA,NA,NA,70.0000000000 ft,,en,,6/14/22 10:58,urn:catalog:CAS:BOT-BC:684486,1,a6490826-490e-4c36-b12a-4160a76c1646,https://cch2.org/portal/collections/individual/index.php?occid=5504849
5569672,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684515,684515,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Rebello, Christine",,38,7/22/66,,1966,7,22,203,NA,22-Jul-66,"White, purple veins on flowers. Height: 1.5 dm. . CalState Hayward. .","Dry, grassy ground. Vacant lot near California nursery",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Niles,,0,NA,NA,NA,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/27/22 9:13,urn:catalog:CAS:BOT-BC:684515,1,5883be39-6ea8-4e38-824d-aa0a8bca7e8c,https://cch2.org/portal/collections/individual/index.php?occid=5569672
5569678,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684521,684521,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Justino, Nikki",,126,8/6/66,,1966,8,6,218,NA,6-Aug-66,Wild radish. Purple flower. Height: 1 dm. . CalState Hayward. .,On eastern slope of Lake Chabot.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,"Lake Chabot, Castro Valley",,0,NA,37.72569,-122.11042,,,NA,,,,,,,91,NA,NA,NA,NA,300.0000000000 ft,,en,,6/27/22 9:33,urn:catalog:CAS:BOT-BC:684521,1,6b72e358-37df-4231-99d6-b2bef2e443fa,https://cch2.org/portal/collections/individual/index.php?occid=5569678
5569849,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:685176,685176,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Moody, Sharie",,10,7/1/66,,1966,7,1,182,NA,7/1/66,Purple flower. . CalState Hayward. .,"1/10 mile south of Morrow Drive. Dry soil, western slope, direct sunlight.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Contra Costa,,"Morrow Drive on Hillcrest Road, San Pablo",,0,NA,37.95892,-122.32615,,,NA,,,,,,,21,NA,NA,NA,NA,70.0000000000 ft,,en,,6/27/22 9:59,urn:catalog:CAS:BOT-BC:685176,1,d4d9d9a3-0118-4f9c-aeb4-d7d2a344d520,https://cch2.org/portal/collections/individual/index.php?occid=5569849
3428915,UCJEPS,VASC,,PreservedSpecimen,74ff1349-2984-4f78-b849-7d0e22ba92d5,UC1327247,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,John T. Doyen,,24,3/27/66,,1966,3,27,86,NA,Mar 27 1966,,,,,NA,NA,NA,NA,NA,,,NA,NA,,Flowering/Fruiting,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Marin,,1 mi s of Alpine Dam,,0,NA,37.938578,-122.647592,NAD27,yes,1703,,,,Terrain Navigator 5.03 USGS 1:24000,,,NA,NA,NA,NA,NA,,,,,11/4/21 8:15,UC1327247,46,75ca9a47-92f4-4d8b-a69e-b6b0af34c346,https://cch2.org/portal/collections/individual/index.php?occid=3428915
2425563,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74285,74285,urn:catalog:CAS:BOT:514953,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Howell, John Thomas",,41517,4/18/66,,1966,4,18,108,NA,18-Apr-66,,Gully.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Marin,,Tiburon. Just north of John Thomas Howell Botanical Garden.,,0,NA,37.88017,-122.46111,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/16/11 12:09,urn:catalog:CAS:BOT-BC:74285,1,8acb9c89-ea73-4c0b-8d4b-9276cee8d184,https://cch2.org/portal/collections/individual/index.php?occid=2425563
5569855,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:685183,685183,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Allen, Robert C.",,46,4/23/66,,1966,4,23,113,NA,4/23/66,CalState Hayward.,Open road side. Hard rocky dry soil.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,San Mateo,,"Highway 1, Half Moon Bay",,0,NA,37.46362,-122.42975,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,6/27/22 10:23,urn:catalog:CAS:BOT-BC:685183,1,23440325-7958-40bc-8741-23d02fc46dca,https://cch2.org/portal/collections/individual/index.php?occid=5569855
5569674,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:684517,684517,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,"Neil, Garry A.",,92,4/22/67,,1967,4,22,112,NA,22-Apr-67,Found one-quarter mile from the main enterance of Lake Chabot. Flower color: purple. Height: 5 dm. . CalState Hayward. .,"In clay like soil, on the east side of Lake Chabot, growing on west-facing slope.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Lake Chabot,,0,NA,37.72569,-122.11042,,,NA,,,,,,,75,NA,NA,NA,NA,245.0000000000 ft,,en,,6/27/22 9:20,urn:catalog:CAS:BOT-BC:684517,1,6910d12a-bc71-4481-b8b0-df5104074ae5,https://cch2.org/portal/collections/individual/index.php?occid=5569674
2414047,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74255,74255,urn:catalog:CAS:DS:584066,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Wetzel, Cherie L.",,138,9/6/67,,1967,9,6,249,NA,6-Sep-67,Flowers purple.,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Niles Canyon and vicinity. Vallejo Mills Park.,,0,NA,37.57855,-121.97074,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,7/7/17 16:30,urn:catalog:CAS:BOT-BC:74255,1,4172f184-e49c-49d3-8db5-1db3def22e78,https://cch2.org/portal/collections/individual/index.php?occid=2414047
2313500,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74288,74288,urn:catalog:CAS:DS:592101,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Raven, Peter H.; Johnson, Michael P.",,21246,5/2/67,,1967,5,2,122,NA,2-May-67,Flowers rose-purple. Annual.,Small sandy beach near formerly cultivated area.,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Marin,,"Angel Island. Below East Garrison, east side of island.",,0,NA,37.859931,-122.420466,WGS84,,140,"37.8599310000, -122.4204660000",,Geolocate (copied from DS593346),Geolocate (copied from DS593346),,,NA,NA,NA,NA,NA,,,en,,5/16/11 12:17,urn:catalog:CAS:BOT-BC:74288,1,d0cc52d6-b01e-43dc-8505-c1029bf50d5f,https://cch2.org/portal/collections/individual/index.php?occid=2313500
4745870,RENO,V,,PreservedSpecimen,0f02c894-ca36-4c90-8932-99e60e30a6e0,77920,NESH 43429,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,S.T. Timko,,2,5/6/67,,1967,5,6,126,NA,5/6/67,,Grassy meadow.,,Flowers white.,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,,NA,NA,NA,United States,California,Santa Clara,,Uvas Meadows Road.,,0,NA,37.083157,-121.712391,WGS84,,4000,,Mike,,GeoLocate,,,NA,NA,NA,NA,NA,,,,Mike,7/16/23 7:02,11526694,89,4a818b29-ced9-4cbb-a74c-858653708d51,https://cch2.org/portal/collections/individual/index.php?occid=4745870
2328064,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74256,74256,urn:catalog:CAS:DS:583904,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Wetzel, Cherie L.",,204,1/18/68,,1968,1,18,18,NA,18-Jan-68,,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Niles Canyon and vicinity. Vallejo Mills Park.,,0,NA,37.57855,-121.97074,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 15:13,urn:catalog:CAS:BOT-BC:74256,1,44742f41-4f2c-49e5-b8d3-202a3e8e1607,https://cch2.org/portal/collections/individual/index.php?occid=2328064
2290954,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74257,74257,urn:catalog:CAS:DS:599314,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Wetzel, Cherie L.",,496,10/8/68,,1968,10,8,282,NA,8-Oct-68,Flowers purple.,,,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Alameda,,Niles Canyon and vicinity. William's Ranch.,,0,NA,37.54676,-121.98527,,,NA,,,,,,,NA,NA,NA,NA,NA,,,en,,5/13/11 15:14,urn:catalog:CAS:BOT-BC:74257,1,d555b9fd-702d-4a9a-9019-65eb56eeaf92,https://cch2.org/portal/collections/individual/index.php?occid=2290954
2432397,CAS,BOT-BC,,PreservedSpecimen,urn:catalog:CAS:BOT-BC:74187,74187,urn:catalog:CAS:BOT:484471,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus raphanistrum,Raphanus raphanistrum,29701,L.,Raphanus,NA,raphanistrum,,,Species,Ihsan A. Al-Shehbaz,2010-01,,,,,NA,"Kawahara, Saichi",,15,3/10/68,,1968,3,10,70,NA,10-Mar-68,Flowers dark yellow.,"Associations: Brassica campestria, Montia perfoliata, Spergula arvensis, Platystemon californicus, Calandrinia ciliata.",,,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,,NA,North America,NA,NA,NA,United States,California,Marin,,"Sir Francis Drake Highway near site of new high school 2 miles east of golf course, San Geronimo Valley.",,0,NA,NA,NA,,,NA,,,,,,,116,NA,NA,NA,NA,380.0000000000 ft,,en,,5/13/11 11:25,urn:catalog:CAS:BOT-BC:74187,1,3bb1d1f4-f7a9-48ec-b825-2175ab227bc9,https://cch2.org/portal/collections/individual/index.php?occid=2432397
202488,OBI,,,PreservedSpecimen,2c2405ce-fb85-4b19-8f8a-ddb51b8f00fd,OBI101756,3237,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Raphanus,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Raphanus sativus,Raphanus sativus,29702,L.,Raphanus,NA,sativus,,,Species,,,,,,,NA,R. L. Hoover,,13,4/11/68,,1968,4,11,102,NA,11-Apr-68,,Coastal strand comm; Sheltered to leeward of sand dunes W of Rd,,Fls purple,NA,NA,NA,NA,NA,,,NA,NA,,,,NA,NA,,NA,NA,pressed herbarium specimen,NA,,NA,NA,NA,United States,California,Monterey,,Marina Beach,,0,NA,36.689066,-121.810485,WGS84,,526,,eloke (2020-08-27 13:11:11),,georef batch tool 2020-08-27; GeoLocate,reviewed - high confidence,"assumed ""Marina Beach"" was Marina State Beach; error radius halfway to Walmart Supercenter on Reservation Rd to NE",NA,NA,NA,NA,NA,,,,,4/16/13 0:00,,12,44f86fff-711b-4f2f-a3ec-aff9a24cbe01,https://cch2.org/portal/collections/individual/index.php?occid=202488
